i	delta
10627	-0.070861
10628	0.026317
10629	0.217496
10630	-0.219654
10631	0.006680
10632	-0.183152
10633	-0.089501
10634	0.008048
10635	-0.118219
10636	0.095711
10637	0.176097
10638	-0.066321
10639	0.151159
10640	-0.064833
10641	-0.174420
10642	0.237185
10643	-0.014589
10644	-0.147151
10645	0.252478
10646	0.275427
10647	0.151875
10648	0.058243
10649	-0.173110
10650	-0.115511
10651	0.119298
10652	-0.064283
10653	-0.186587
10654	-0.137159
10655	-0.142652
10656	0.099151
10657	0.226443
10658	0.154759
10659	0.018951
10660	0.148495
10661	0.009097
10662	-0.140930
10663	0.075652
10664	-0.041369
10665	-0.137593
10666	0.173645
10667	0.127521
10668	0.066706
10669	0.213204
10670	0.262934
10671	-0.056982
10672	-0.235420
10673	-0.126924
10674	0.022964
10675	0.164738
10676	0.212643
10677	-0.067040
10678	-0.200562
10679	-0.036932
10680	0.158593
10681	-0.078497
10682	-0.107800
10683	-0.114476
10684	0.219569
10685	0.125082
10686	-0.039385
10687	-0.076793
10688	-0.242047
10689	0.017738
10690	-0.134268
10691	0.159978
10692	0.213285
10693	0.047022
10694	-0.202928
10695	-0.186931
10696	0.064439
10697	0.233554
10698	0.124820
10699	0.082338
10700	-0.280127
10701	-0.035850
10702	-0.217101
10703	0.095295
10704	0.177002
10705	-0.128098
10706	-0.110380
10707	-0.247588
10708	-0.206464
10709	0.093012
10710	0.138835
10711	-0.116753
10712	0.181619
10713	-0.180514
10714	0.200462
10715	0.083502
10716	-0.060766
10717	-0.118693
10718	-0.207902
10719	0.135328
10720	-0.166813
10721	-0.159614
10722	0.023606
10723	0.206307
10724	-0.350025
10725	-0.104019
10726	-0.032363
10727	0.097927
10728	0.023274
10729	0.145929
10730	0.175620
10731	-0.202556
10732	0.005927
10733	-0.126053
10734	0.129010
10735	0.204062
10736	0.198330
10737	0.050523
10738	-0.102687
10739	-0.059839
10740	0.190928
10741	-0.082664
10742	0.152997
10743	0.122717
10744	0.206783
10745	-0.031481
10746	-0.197296
10747	0.151089
10748	0.164543
10749	-0.029018
10750	-0.091500
10751	-0.076588
10752	-0.003453
10753	0.124272
10754	0.250819
10755	0.274358
10756	0.174751
10757	-0.131458
10758	-0.164168
10759	0.027789
10760	-0.020225
10761	0.085479
10762	0.181536
10763	-0.113573
10764	-0.117687
10765	-0.125962
10766	-0.117301
10767	-0.062612
10768	-0.158846
10769	0.074410
10770	-0.059497
10771	-0.218915
10772	-0.129210
10773	-0.201597
10774	-0.159158
10775	-0.180639
10776	0.076534
10777	0.041975
10778	0.003257
10779	-0.231076
10780	0.137608
10781	-0.156909
10782	-0.112420
10783	-0.229322
10784	-0.023521
10785	-0.032796
10786	0.099093
10787	-0.118625
10788	0.231549
10789	0.003138
10790	-0.132929
10791	0.029172
10792	0.010295
10793	-0.167578
10794	-0.015974
10795	0.241176
10796	0.141302
10797	-0.120112
10798	-0.076900
10799	-0.085449
10800	0.061987
10801	0.000416
10802	-0.096149
10803	0.135612
10804	0.002637
10805	0.163539
10806	0.129903
10807	0.179593
10808	-0.072753
10809	-0.135153
10810	0.161134
10811	0.182660
10812	-0.052235
10813	0.079691
10814	-0.148108
10815	0.060656
10816	0.126856
10817	0.119902
10818	0.171690
10819	0.094230
10820	-0.177112
10821	-0.160966
10822	-0.082533
10823	-0.112218
10824	-0.094470
10825	0.072184
10826	0.037174
10827	0.197745
10828	-0.101001
10829	-0.157321
10830	0.177249
10831	0.136515
10832	-0.043780
10833	-0.145768
10834	0.129430
10835	-0.189343
10836	-0.084496
10837	0.189931
10838	-0.111161
10839	-0.067473
10840	0.229299
10841	-0.278200
10842	-0.229686
10843	0.045091
10844	-0.188637
10845	0.035774
10846	0.070942
10847	0.178846
10848	0.044518
10849	-0.007525
10850	0.116172
10851	0.227940
10852	-0.018509
10853	-0.222447
10854	-0.053236
10855	0.076416
10856	-0.006680
10857	-0.135300
10858	-0.149431
10859	-0.159384
10860	-0.117416
10861	0.015242
10862	-0.145450
10863	-0.054006
10864	0.131472
10865	0.061000
10866	0.091446
10867	0.216168
10868	-0.178405
10869	-0.004537
10870	0.076613
10871	0.100487
10872	-0.042816
10873	0.217657
10874	0.133721
10875	0.262254
10876	0.238304
10877	-0.168675
10878	0.176491
10879	-0.127292
10880	0.214781
10881	-0.080396
10882	0.209005
10883	0.209277
10884	-0.202932
10885	0.147839
10886	-0.074534
10887	0.071840
10888	-0.158412
10889	-0.106551
10890	0.068057
10891	0.037412
10892	0.077262
10893	-0.067216
10894	-0.220863
10895	-0.109403
10896	-0.234133
10897	0.090155
10898	0.103087
10899	0.005135
10900	-0.079462
10901	0.098863
10902	0.026122
10903	0.195628
10904	-0.233816
10905	-0.015021
10906	0.019726
10907	0.051307
10908	-0.118837
10909	0.017111
10910	-0.082922
10911	-0.135113
10912	0.184347
10913	0.191826
10914	0.183933
10915	-0.083000
10916	0.117757
10917	-0.118479
10918	-0.217472
10919	-0.129612
10920	-0.167053
10921	-0.144264
10922	-0.038695
10923	0.044554
10924	0.003728
10925	0.085775
10926	-0.029174
10927	0.147203
10928	-0.071611
10929	-0.141886
10930	-0.038078
10931	0.007020
10932	0.124942
10933	0.076240
10934	-0.034714
10935	-0.123017
10936	-0.030031
10937	0.146304
10938	0.198742
10939	0.120657
10940	0.023409
10941	0.194282
10942	0.228086
10943	0.147528
10944	-0.172120
10945	0.081220
10946	-0.023778
10947	0.071557
10948	0.254178
10949	-0.051175
10950	-0.027156
10951	-0.092905
10952	0.197931
10953	0.220081
10954	0.112216
10955	0.136549
10956	0.006323
10957	0.171167
10958	-0.184900
10959	-0.035815
10960	0.136493
10961	-0.278358
10962	-0.026734
10963	-0.183239
10964	0.170691
10965	-0.007605
10966	-0.234637
10967	0.058895
10968	0.226424
10969	-0.163827
10970	-0.177654
10971	-0.260970
10972	0.024884
10973	-0.099735
10974	-0.262797
10975	0.208772
10976	0.049523
10977	-0.222042
10978	0.178705
10979	0.113646
10980	-0.064740
10981	0.048553
10982	-0.160910
10983	0.214804
10984	-0.239127
10985	-0.002287
10986	0.186306
10987	-0.026878
10988	-0.045093
10989	-0.234736
10990	-0.043608
10991	0.176408
10992	-0.075540
10993	0.136662
10994	-0.152834
10995	-0.169418
10996	-0.182846
10997	0.207569
10998	0.188953
10999	0.016766
11000	-0.005981
11001	0.214802
11002	-0.091919
11003	0.241280
11004	0.205777
11005	0.080145
11006	0.267510
11007	0.063128
11008	0.251888
11009	-0.200347
11010	0.287802
11011	0.109118
11012	-0.026087
11013	-0.111823
11014	0.036149
11015	-0.034448
11016	-0.191028
11017	-0.007212
11018	0.187461
11019	0.241329
11020	0.113669
11021	-0.160000
11022	-0.244237
11023	0.165185
11024	-0.032203
11025	0.011746
11026	-0.254496
11027	0.157303
11028	-0.095388
11029	0.181754
11030	-0.161221
11031	0.050391
11032	-0.245531
11033	-0.006860
11034	-0.037782
11035	0.129637
11036	-0.172785
11037	0.101266
11038	-0.165346
11039	0.116255
11040	0.024541
11041	0.015334
11042	-0.207186
11043	-0.188682
11044	0.018787
11045	0.205355
11046	0.171640
11047	-0.127903
11048	-0.225427
11049	0.065389
11050	0.003895
11051	0.098282
11052	-0.267249
11053	-0.182095
11054	0.199133
11055	0.058637
11056	0.048059
11057	-0.209456
11058	-0.171402
11059	-0.214431
11060	-0.113539
11061	0.165086
11062	-0.015118
11063	-0.224100
11064	0.309079
11065	-0.018122
11066	0.138095
11067	0.068260
11068	-0.003986
11069	0.163430
11070	-0.053095
11071	0.116624
11072	-0.101574
11073	-0.095907
11074	0.016688
11075	-0.033887
11076	-0.156412
11077	-0.006186
11078	0.041627
11079	0.037092
11080	-0.060838
11081	0.184197
11082	0.084104
11083	-0.057096
11084	0.041893
11085	-0.027884
11086	-0.217363
11087	0.027899
11088	0.036985
11089	0.046748
11090	-0.081877
11091	-0.048863
11092	-0.072717
11093	0.137007
11094	0.034309
11095	-0.230241
11096	-0.216723
11097	-0.215514
11098	0.162616
11099	0.057874
11100	0.001517
11101	-0.090541
11102	-0.008379
11103	0.202721
11104	-0.162125
11105	-0.072086
11106	0.183912
11107	0.190324
11108	-0.036182
11109	-0.128465
11110	-0.167499
11111	0.118269
11112	0.007880
11113	0.225631
11114	0.040831
11115	0.052509
11116	-0.061158
11117	-0.083251
11118	-0.103109
11119	0.015728
11120	-0.234121
11121	-0.009963
11122	0.200819
11123	-0.145772
11124	-0.129973
11125	-0.128666
11126	0.219324
11127	-0.168382
11128	-0.107564
11129	0.045474
11130	-0.104890
11131	0.217005
11132	0.124029
11133	-0.138598
11134	-0.092861
11135	0.066328
11136	0.112331
11137	0.226353
11138	0.153019
11139	-0.053632
11140	-0.217859
11141	-0.054029
11142	0.209277
11143	0.192178
11144	-0.131075
11145	0.137346
11146	0.246598
11147	0.045288
11148	0.026347
11149	-0.235792
11150	-0.120198
11151	-0.012072
11152	-0.033333
11153	-0.255746
11154	-0.229782
11155	0.041601
11156	0.140256
11157	0.130329
11158	-0.066920
11159	0.230611
11160	-0.241453
11161	0.111654
11162	-0.013293
11163	0.158420
11164	-0.047994
11165	-0.199258
11166	-0.078294
11167	-0.208257
11168	-0.137071
11169	-0.072747
11170	0.000003
11171	0.029957
11172	0.102829
11173	0.042029
11174	-0.166938
11175	-0.088849
11176	0.110529
11177	0.151169
11178	0.061132
11179	0.004941
11180	0.176315
11181	-0.079109
11182	0.114096
11183	0.182215
11184	-0.225633
11185	-0.348845
11186	0.229097
11187	-0.007001
11188	0.128399
11189	0.134281
11190	-0.008791
11191	0.170853
11192	-0.031964
11193	0.144762
11194	0.089472
11195	-0.128944
11196	-0.187166
11197	0.246743
11198	-0.155899
11199	0.078398
11200	-0.128697
11201	0.076472
11202	-0.114824
11203	0.244883
11204	0.266702
11205	0.185056
11206	0.203635
11207	-0.116350
11208	-0.151712
11209	-0.118416
11210	-0.132613
11211	-0.098402
11212	0.105759
11213	-0.042065
11214	-0.118504
11215	-0.036055
11216	0.153515
11217	-0.166480
11218	-0.191328
11219	-0.001072
11220	-0.115076
11221	0.090110
11222	0.126302
11223	0.213969
11224	-0.048879
11225	0.088663
11226	-0.151947
11227	-0.115772
11228	-0.252263
11229	0.054812
11230	-0.191130
11231	0.124709
11232	0.150197
11233	0.078102
11234	-0.176202
11235	0.157884
11236	-0.213097
11237	-0.116720
11238	0.021138
11239	-0.156147
11240	-0.011640
11241	-0.102482
11242	-0.079747
11243	0.186678
11244	-0.087752
11245	-0.043109
11246	-0.169505
11247	-0.137806
11248	0.108757
11249	0.139459
11250	-0.009603
11251	0.047023
11252	0.084486
11253	0.216006
11254	0.093393
11255	0.027498
11256	0.024055
11257	-0.082036
11258	-0.045904
11259	0.172624
11260	-0.122827
11261	0.051791
11262	-0.172028
11263	0.179798
11264	-0.156800
11265	0.106656
11266	-0.153467
11267	-0.039765
11268	-0.174754
11269	0.042052
11270	0.195293
11271	0.201082
11272	0.072658
11273	0.087485
11274	-0.028920
11275	-0.105034
11276	0.076353
11277	-0.012302
11278	0.119529
11279	-0.222417
11280	0.215019
11281	-0.036572
11282	-0.052347
11283	-0.069759
11284	0.068447
11285	0.140029
11286	0.093309
11287	0.072802
11288	-0.118673
11289	0.048830
11290	-0.057148
11291	-0.219272
11292	0.129410
11293	0.170478
11294	-0.234495
11295	-0.132540
11296	-0.240596
11297	-0.153628
11298	-0.149140
11299	-0.013279
11300	0.144521
11301	0.104356
11302	0.134251
11303	0.130008
11304	-0.027666
11305	-0.263991
11306	-0.252760
11307	0.241031
11308	-0.202659
11309	0.175616
11310	0.187843
11311	0.110397
11312	0.118135
11313	-0.056500
11314	0.206971
11315	0.107884
11316	0.160200
11317	-0.164641
11318	0.080194
11319	-0.223498
11320	-0.030551
11321	0.083014
11322	0.005374
11323	-0.197972
11324	0.141972
11325	-0.231425
11326	-0.252803
11327	0.132190
11328	-0.122483
11329	0.036482
11330	0.073240
11331	0.110137
11332	0.096530
11333	-0.058244
11334	-0.049613
11335	0.056542
11336	0.214517
11337	-0.069434
11338	-0.189613
11339	0.077888
11340	0.245883
11341	-0.053455
11342	0.217397
11343	0.163287
11344	0.163297
11345	0.089615
11346	0.153960
11347	-0.009068
11348	0.038754
11349	-0.082149
11350	0.062899
11351	-0.084701
11352	0.168726
11353	-0.150143
11354	0.093706
11355	0.121635
11356	0.170342
11357	-0.213779
11358	0.138914
11359	0.050385
11360	0.247890
11361	-0.042421
11362	-0.007729
11363	-0.183373
11364	0.174474
11365	-0.041077
11366	0.002304
11367	0.187813
11368	0.126632
11369	-0.220606
11370	-0.224060
11371	0.142806
11372	0.233394
11373	-0.121592
11374	0.154945
11375	0.147811
11376	-0.098678
11377	-0.181725
11378	0.005355
11379	0.065575
11380	-0.217309
11381	0.018368
11382	-0.139433
11383	-0.081026
11384	0.033218
11385	-0.225421
11386	0.125928
11387	0.215357
11388	0.134922
11389	0.040001
11390	0.008410
11391	0.000109
11392	-0.039906
11393	0.131650
11394	-0.027996
11395	-0.135245
11396	0.141161
11397	-0.222674
11398	-0.157782
11399	0.130124
11400	-0.232136
11401	0.167311
11402	-0.164569
11403	0.022738
11404	0.000043
11405	0.045524
11406	-0.051391
11407	-0.201621
11408	-0.194387
11409	0.192929
11410	0.199388
11411	-0.214067
11412	-0.054820
11413	0.025096
11414	-0.064870
11415	-0.111344
11416	-0.008084
11417	0.118269
11418	-0.167942
11419	-0.221262
11420	0.090273
11421	-0.034177
11422	-0.200920
11423	-0.060896
11424	0.140557
11425	-0.177557
11426	0.002574
11427	-0.016543
11428	-0.037178
11429	0.094782
11430	0.199400
11431	-0.083494
11432	-0.093754
11433	0.103585
11434	0.196160
11435	-0.226649
11436	0.174493
11437	0.051054
11438	0.218506
11439	-0.185875
11440	0.198311
11441	-0.071929
11442	0.169134
11443	-0.080116
11444	-0.125487
11445	-0.027308
11446	0.159082
11447	0.203377
11448	-0.213145
11449	-0.060278
11450	0.014177
11451	0.092995
11452	-0.048113
11453	-0.075069
11454	-0.208650
11455	0.225357
11456	-0.183467
11457	-0.118210
11458	0.194113
11459	-0.176154
11460	0.069966
11461	-0.033803
11462	0.084444
11463	-0.090531
11464	-0.159730
11465	0.037857
11466	0.047118
11467	-0.116930
11468	0.127048
11469	-0.192071
11470	0.016305
11471	-0.248984
11472	0.190545
11473	0.201805
11474	0.174727
11475	0.159408
11476	0.129381
11477	-0.143490
11478	0.055378
11479	0.171480
11480	0.190359
11481	0.057843
11482	0.152607
11483	0.082714
11484	-0.080613
11485	-0.181105
11486	-0.153331
11487	-0.340802
11488	-0.065977
11489	0.122712
11490	-0.121150
11491	-0.147084
11492	0.070094
11493	0.189924
11494	-0.122977
11495	-0.229596
11496	0.148298
11497	0.203444
11498	-0.049160
11499	0.089564
11500	0.046416
11501	-0.085593
11502	0.224472
11503	0.195938
11504	-0.023296
11505	-0.090407
11506	0.120412
11507	-0.125453
11508	0.069016
11509	-0.036480
11510	0.027408
11511	0.260778
11512	0.137009
11513	0.121471
11514	-0.207554
11515	-0.088819
11516	0.102807
11517	0.048203
11518	0.019666
11519	-0.075101
11520	0.248574
11521	-0.105997
11522	-0.070847
11523	-0.028083
11524	0.065142
11525	0.116252
11526	-0.072201
11527	0.006929
11528	-0.121376
11529	0.160853
11530	-0.200790
11531	0.090433
11532	-0.231885
11533	0.216047
11534	0.102690
11535	0.032014
11536	-0.174535
11537	-0.198151
11538	0.083996
11539	-0.038201
11540	-0.027326
11541	-0.102105
11542	0.216011
11543	-0.157330
11544	-0.106237
11545	-0.063936
11546	0.136497
11547	-0.118690
11548	-0.147543
11549	-0.051486
11550	0.040277
11551	-0.045144
11552	0.179122
11553	0.247372
11554	-0.160043
11555	0.121536
11556	0.433003
11557	-0.187257
11558	0.201980
11559	-0.037968
11560	-0.165467
11561	-0.194369
11562	-0.038066
11563	0.181561
11564	-0.120622
11565	0.136099
11566	0.222365
11567	-0.050463
11568	-0.098754
11569	0.111364
11570	0.183696
11571	-0.219903
11572	-0.086113
11573	-0.215228
11574	0.198158
11575	0.174495
11576	0.233121
11577	-0.228702
11578	-0.134437
11579	-0.009050
11580	0.073638
11581	0.141218
11582	0.114857
11583	0.024339
11584	0.157391
11585	-0.045253
11586	0.219622
11587	-0.002836
11588	-0.183075
11589	-0.189536
11590	-0.048294
11591	-0.132335
11592	0.043650
11593	0.001056
11594	-0.163612
11595	0.189671
11596	-0.087039
11597	-0.140250
11598	-0.084885
11599	-0.234555
11600	0.003496
11601	-0.060451
11602	-0.174527
11603	-0.065424
11604	0.154477
11605	0.062052
11606	0.121743
11607	0.099592
11608	-0.000445
11609	0.129516
11610	0.090711
11611	0.053389
11612	-0.118248
11613	0.039671
11614	0.125956
11615	0.044994
11616	-0.243471
11617	0.171530
11618	-0.180740
11619	0.083832
11620	0.201186
11621	-0.043641
11622	0.013419
11623	-0.104050
11624	-0.117961
11625	0.268734
11626	0.414433
11627	0.052309
11628	-0.076595
11629	-0.210109
11630	0.190475
11631	-0.126464
11632	0.168306
11633	-0.075591
11634	-0.178907
11635	0.025209
11636	0.164080
11637	0.174503
11638	0.026121
11639	-0.048110
11640	0.185455
11641	-0.158781
11642	0.115843
11643	-0.097309
11644	-0.012731
11645	0.206846
11646	0.127187
11647	0.207277
11648	-0.065030
11649	-0.118142
11650	0.006233
11651	-0.189882
11652	-0.122778
11653	0.119246
11654	-0.211299
11655	-0.049238
11656	-0.007843
11657	0.003550
11658	-0.146427
11659	0.167430
11660	-0.104167
11661	0.140823
11662	-0.047879
11663	-0.129688
11664	-0.179899
11665	0.085841
11666	-0.204292
11667	0.028483
11668	-0.265659
11669	0.152630
11670	0.064495
11671	0.063768
11672	-0.026755
11673	-0.015001
11674	-0.267955
11675	0.207171
11676	-0.002883
11677	-0.011164
11678	0.224945
11679	0.158223
11680	-0.100362
11681	-0.136120
11682	-0.235676
11683	0.080320
11684	-0.031087
11685	0.093169
11686	-0.150713
11687	0.055916
11688	0.098064
11689	0.192237
11690	-0.245700
11691	-0.225978
11692	0.014003
11693	-0.131623
11694	0.168860
11695	0.200309
11696	-0.077069
11697	-0.127658
11698	0.103903
11699	-0.267118
11700	0.029569
11701	-0.028074
11702	0.198974
11703	-0.115305
11704	0.149949
11705	-0.041177
11706	0.187906
11707	0.071363
11708	0.058256
11709	-0.096835
11710	-0.027120
11711	0.174296
11712	-0.234178
11713	-0.167107
11714	-0.045051
11715	0.177918
11716	0.101777
11717	0.115677
11718	0.221738
11719	-0.243043
11720	-0.163632
11721	0.170953
11722	0.083098
11723	0.184617
11724	-0.031821
11725	0.158939
11726	-0.234248
11727	0.064032
11728	-0.013648
11729	0.140366
11730	-0.118855
11731	-0.136305
11732	0.144800
11733	-0.162516
11734	0.230411
11735	0.133797
11736	-0.171015
11737	0.053679
11738	-0.180241
11739	0.071629
11740	-0.231188
11741	0.216447
11742	0.046714
11743	0.084755
11744	0.119101
11745	-0.244350
11746	-0.111252
11747	-0.213547
11748	0.033175
11749	0.391227
11750	-0.526260
11751	-0.073853
11752	0.019411
11753	0.009784
11754	0.250323
11755	-0.113371
11756	0.055980
11757	-0.052935
11758	-0.196070
11759	0.115348
11760	-0.169863
11761	0.134917
11762	0.110304
11763	-0.268003
11764	-0.170840
11765	0.161301
11766	0.040049
11767	-0.212313
11768	0.170986
11769	-0.197658
11770	0.068503
11771	0.238520
11772	0.004853
11773	-0.009129
11774	-0.048494
11775	-0.029799
11776	0.161862
11777	0.187475
11778	0.238099
11779	0.015028
11780	0.189542
11781	-0.014374
11782	0.209179
11783	-0.198386
11784	-0.212930
11785	0.121759
11786	0.054986
11787	0.083911
11788	0.048027
11789	0.161383
11790	0.037994
11791	-0.162029
11792	0.097320
11793	-0.192323
11794	0.090029
11795	-0.013528
11796	-0.240564
11797	-0.095506
11798	-0.121436
11799	-0.234662
11800	-0.091598
11801	-0.032682
11802	-0.158560
11803	0.019696
11804	0.225722
11805	-0.160795
11806	0.075230
11807	0.084975
11808	0.121214
11809	0.185023
11810	-0.082335
11811	0.055777
11812	0.141133
11813	-0.185129
11814	0.142239
11815	-0.227751
11816	-0.225712
11817	0.069007
11818	0.206556
11819	-0.107588
11820	0.131303
11821	0.064865
11822	-0.134441
11823	0.103083
11824	-0.068523
11825	-0.213407
11826	-0.245349
11827	0.153193
11828	0.158325
11829	-0.104653
11830	0.083058
11831	0.170438
11832	-0.210848
11833	-0.019422
11834	0.199152
11835	0.050641
11836	-0.032908
11837	0.025830
11838	0.214263
11839	0.088085
11840	0.103349
11841	0.184303
11842	-0.151063
11843	-0.259234
11844	0.150879
11845	0.112085
11846	-0.194381
11847	-0.223694
11848	0.074118
11849	-0.243941
11850	0.013170
11851	-0.222668
11852	-0.176029
11853	-0.011694
11854	0.094844
11855	-0.181165
11856	0.020178
11857	0.154887
11858	0.038042
11859	-0.044930
11860	0.222996
11861	-0.114173
11862	0.160400
11863	0.082298
11864	-0.193805
11865	0.267279
11866	0.007449
11867	-0.107730
11868	0.059866
11869	-0.192411
11870	-0.209054
11871	0.063881
11872	-0.106213
11873	0.206309
11874	0.183851
11875	0.207864
11876	-0.065450
11877	-0.187669
11878	0.080737
11879	-0.194434
11880	0.249290
11881	0.101815
11882	-0.082907
11883	-0.102354
11884	0.186403
11885	-0.067327
11886	0.028667
11887	0.176806
11888	-0.120292
11889	-0.079743
11890	0.068381
11891	-0.145308
11892	-0.125568
11893	0.116163
11894	-0.225973
11895	0.076266
11896	0.154850
11897	0.034564
11898	0.018354
11899	0.008298
11900	0.501533
11901	0.177739
11902	-0.177318
11903	-0.027938
11904	0.150401
11905	-0.056969
11906	-0.113412
11907	0.059761
11908	0.070376
11909	-0.204936
11910	0.009110
11911	0.233599
11912	-0.016065
11913	-0.161766
11914	0.046848
11915	-0.016855
11916	-0.199503
11917	-0.048221
11918	-0.000254
11919	0.105671
11920	0.013501
11921	0.120100
11922	-0.117555
11923	-0.004478
11924	-0.014238
11925	0.234538
11926	-0.192209
11927	-0.089987
11928	-0.225311
11929	0.082759
11930	0.049921
11931	-0.098035
11932	-0.140832
11933	-0.018121
11934	-0.085619
11935	-0.147516
11936	-0.180890
11937	0.198495
11938	-0.018086
11939	-0.180855
11940	-0.025135
11941	0.233991
11942	-0.161047
11943	0.117165
11944	0.005992
11945	0.137607
11946	0.062500
11947	-0.126496
11948	-0.071127
11949	-0.031895
11950	0.239690
11951	0.254964
